#,entity_code,entity_name,license_number,bill_date,etin,brand_name,package_size,package_type,Plan Id,sold_qty
112,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-10,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,180
113,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-11,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,179
114,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-12,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,135
115,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-13,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,180
116,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-14,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,180
117,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-16,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,126
118,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-17,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,178
119,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-18,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,150
120,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-19,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,90
121,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-19,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024643,45
122,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-20,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,135
123,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-21,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,133
124,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-22,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,135
125,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-23,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,168
126,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-24,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,135
127,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-25,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,180
128,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-26,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,135
129,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-27,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025359,90
130,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-28,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,89
131,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-28,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025359,86
132,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-29,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025359,178
133,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-30,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025359,133
134,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-08-31,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025359,179
135,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-01,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,45
136,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-01,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025359,135
137,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-02,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1024843,135
138,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-03,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,45
139,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-03,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025359,90
140,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-04,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,134
141,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-05,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,180
142,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-06,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,135
143,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-07,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,135
144,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-08,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025355,134
145,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-09,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,157
146,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-10,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,143
147,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-11,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,179
148,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-12,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025078,119
149,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-12,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,61
150,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-13,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,135
151,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-14,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,135
152,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-15,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,135
153,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-16,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,166
154,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-17,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,135
155,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-18,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,135
156,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-19,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,134
157,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-20,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,133
158,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-21,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025698,135
159,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-22,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,60
160,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-23,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,119
161,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-24,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,134
162,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-25,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,135
163,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-26,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,180
164,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-27,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,105
165,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-28,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,120
166,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-29,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,135
167,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-09-30,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,135
168,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-01,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,130
169,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-03,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,132
170,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-04,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,135
171,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-05,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,135
172,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-06,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,135
173,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-07,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,131
174,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-08,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,163
175,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-09,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1025940,34
176,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-12,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026495,45
177,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-13,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026495,135
178,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-14,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026816,42
179,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-14,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026495,90
180,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-15,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026816,45
181,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-15,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026495,87
182,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-16,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026816,43
183,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-16,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026495,88
184,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-17,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026816,90
185,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-17,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026495,90
186,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-18,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026816,45
187,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-18,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1026495,90
188,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-19,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,134
189,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-20,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,234
190,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-21,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,133
191,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-22,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,132
192,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-23,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,165
193,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-24,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,177
194,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-25,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,177
195,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-26,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,135
196,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-27,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,176
197,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-28,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,180
198,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-29,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,132
199,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-30,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,135
200,24080025,M/s Sri Ganapathi Wines Bhavanipuram,RETAIL24080025,2025-10-31,SIRIS0110D76140400900N26001545FLKAN1106050033,Siri 's Classic Blue Finest Whisky,90,Pet Bottle,BOTTELING_PLAN_1027137,135
